Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
7169,Enhanced intangible structure,Taylor-Berry,Climate,177571,3508,2022-12-12,2023-03-16,94,Active,1136,3.09,13.3,AUD,JustGiving,Online,No,85286,Africa,East Africa,Developing,Bermuda,Jessicaview,Mr. Jerry Stephens,12,gcastillo@mcmahon.com,306407,48.99581514,388,6.571458347,88.94130719,No,JustGiving,1.41,Yes,Adults,Crowdfunding,328
7170,Grass-roots attitude-oriented encryption,Marquez-Lloyd,Startup,66433,28791,2024-01-18,2024-03-25,67,Completed,537,53.61,179.04,GBP,JustGiving,Online,Yes,32388,Oceania,Melanesia,Developed,British Virgin Islands,West Sharonfurt,Tara Waller,3,carolinepearson@gmail.com,198998,11.52946322,351,1.043609408,0.197283099,No,Kickstarter,14.46,Yes,Children,Events,760
7171,Future-proofed tertiary implementation,Phelps Group,Climate,32062,26405,2024-01-17,2024-02-21,35,Cancelled,1198,22.04,52.46,EUR,GoFundMe,Offline,No,34805,Europe,Northern Europe,Developed,Nigeria,Terriside,Samantha Price,16,xcarroll@yahoo.com,922188,74.5596674,442,1.765061755,51.18068533,Yes,JustGiving,23.33,Yes,Adults,Events,981
7172,Persevering reciprocal migration,Henderson-Ball,Arts,70204,18719,2023-06-09,2023-11-13,157,Active,954,19.62,48.36,USD,Kickstarter,Hybrid,Yes,17107,Asia,East Asia,Developing,Peru,Mercedeschester,Thomas Kelly,18,veronica30@solis.info,880720,5.360514826,9,8.506120736,17.12418217,Yes,JustGiving,3.77,Yes,Adults,Grants,901
7173,Expanded interactive help-desk,"Price, Wilson and Jimenez",Startup,312325,311000,2023-05-26,2023-10-15,142,Suspended,1415,219.79,1069.28,AUD,JustGiving,Offline,Yes,41201,Oceania,New Zealand,Underdeveloped,South Georgia and the South Sandwich Islands,East Alison,Danielle Francis,11,nrussell@adams-garcia.net,915071,59.31820403,109,8.899081038,69.72651914,No,Indiegogo,11.41,Yes,Elderly,Grants,358
7174,Expanded high-level service-desk,Sanders Group,Education,465853,264163,2024-01-28,2024-03-04,36,Cancelled,584,452.33,2015.91,USD,JustGiving,Online,Yes,37433,Africa,East Africa,Developed,Ecuador,New Courtneyport,Jennifer Jackson,13,millerchristian@harris.com,917562,24.17871813,123,9.756775328,60.36058021,Yes,Kickstarter,8.51,Yes,Elderly,Events,698
7175,Synchronized context-sensitive throughput,"Rubio, Davis and Torres",Health,270784,130064,2023-11-16,2024-01-08,53,Suspended,984,132.18,317.44,INR,GoFundMe,Hybrid,Yes,84767,Africa,North Africa,Underdeveloped,Ukraine,Smithburgh,John Watson,16,lynchcody@carter-marquez.com,789517,95.51311964,353,2.464659732,91.16307358,Yes,Kickstarter,11.48,No,Elderly,Grants,916
7176,Organic 4thgeneration software,Schwartz and Sons,Arts,417071,127621,2024-03-23,2024-09-18,179,Suspended,468,272.69,991.54,AUD,GoFundMe,Online,No,12173,South America,Brazil,Developing,Timor-Leste,North Rickyland,Anthony Fuller,1,bethbrown@hotmail.com,22873,24.19627196,480,7.213183709,71.4675239,No,JustGiving,27.02,Yes,Children,Crowdfunding,150
7177,Balanced value-added emulation,"Andrews, Jones and Chan",Arts,247889,170364,2023-05-06,2023-10-26,173,Completed,759,224.46,563.82,USD,Indiegogo,Hybrid,No,90568,Asia,East Asia,Developing,Korea,New Saraside,Lindsay Wilson,13,nichole36@gmail.com,744531,29.43325444,65,6.303133973,16.70056144,Yes,Indiegogo,12.94,No,Youth,Events,108
7178,Advanced transitional architecture,"Martin, Winters and Johnson",Education,256855,180837,2022-04-12,2022-05-14,32,Cancelled,376,480.95,1762.55,USD,Kickstarter,Offline,Yes,32942,South America,Chile,Developing,Moldova,East Johnathanshire,Michele Mejia,3,morenolisa@hotmail.com,16440,93.75962975,370,5.495956801,55.94000617,No,Indiegogo,26.85,Yes,Adults,Grants,499
7179,Multi-channeled actuating firmware,Gutierrez-James,Climate,63825,48921,2023-02-17,2023-06-24,127,Cancelled,74,661.09,2383.03,AUD,JustGiving,Online,No,33214,Oceania,Australia,Developed,Mali,Boyleside,Tara Harris,3,allenrodgers@skinner.com,99834,40.19308945,455,8.539920108,77.70481704,No,GoFundMe,5.04,Yes,Youth,Crowdfunding,440
7180,Robust eco-centric circuit,Meza-Fischer,Climate,202725,169433,2022-07-12,2022-09-09,59,Cancelled,984,172.19,627.6,AUD,GoFundMe,Hybrid,No,40605,Asia,East Asia,Underdeveloped,Macao,New Kara,John Price,15,rmorrison@gmail.com,977132,18.57490007,69,3.324695701,80.32824174,No,JustGiving,17.23,Yes,Youth,Events,422
7181,Integrated 24/7 task-force,Cox and Sons,Arts,345752,326222,2023-11-13,2024-04-07,146,Suspended,802,406.76,1928.5,USD,JustGiving,Offline,Yes,44783,Europe,Western Europe,Developed,Germany,New Markmouth,John Nelson,20,jose90@estrada.com,760300,33.66466903,34,1.489007085,84.0921565,Yes,JustGiving,13.52,No,Children,Crowdfunding,534
7182,Self-enabling non-volatile ability,"Harris, Davila and Lloyd",Arts,384276,216855,2023-09-08,2024-03-05,179,Suspended,1911,113.48,302.49,USD,GoFundMe,Online,No,57691,Europe,Southern Europe,Underdeveloped,French Polynesia,Tiffanyfort,Craig Hall,7,mhamilton@mitchell.com,45404,93.48365336,427,0.234204664,9.723823055,No,GoFundMe,26.47,Yes,Elderly,Grants,960
7183,Programmable clear-thinking database,Burton and Sons,Disaster Relief,412695,53592,2023-06-16,2023-12-06,173,Completed,1702,31.49,125.99,AUD,JustGiving,Online,Yes,95646,Oceania,New Zealand,Developed,Sri Lanka,Charlesstad,Connor Zuniga,12,jdalton@yahoo.com,400823,59.82353737,57,5.972050314,73.41121559,Yes,JustGiving,2.73,No,Elderly,Crowdfunding,212
7184,Versatile empowering open architecture,Camacho-Sanchez,Disaster Relief,265458,190439,2023-05-03,2023-07-19,77,Completed,1857,102.55,307.19,GBP,GoFundMe,Hybrid,Yes,59891,Europe,Northern Europe,Underdeveloped,Palau,Darrellmouth,Jaime Neal,12,keithjenkins@gmail.com,656680,16.37450014,431,4.898492177,82.2957378,Yes,Kickstarter,16.23,No,Children,Subscription,318
7185,Programmable holistic array,Cohen PLC,Climate,458610,334955,2023-09-25,2023-12-11,77,Active,1136,294.85,1281.45,GBP,Indiegogo,Hybrid,No,83540,Oceania,Melanesia,Developed,Lebanon,South Brookeborough,Karen Miller,1,rebeccabrooks@yahoo.com,602442,61.81011403,202,5.36002664,0.58468002,No,JustGiving,18.63,Yes,Youth,Events,904
7186,Polarized non-volatile time-frame,Sweeney-Reyes,Education,264083,122062,2023-10-24,2024-03-19,147,Cancelled,797,153.15,376.82,USD,GoFundMe,Offline,No,14448,Asia,South Asia,Underdeveloped,Norway,Lake Ryan,Andrea Murphy,0,carrolljonathan@hotmail.com,313646,60.24894652,288,6.421464982,3.947534967,No,JustGiving,16.08,Yes,Youth,Subscription,589
7187,Object-based content-based complexity,Harris-Rodriguez,Health,409512,265386,2022-10-08,2023-04-01,175,Completed,1998,132.83,430.32,GBP,Kickstarter,Online,No,94451,Asia,East Asia,Developed,Philippines,Diazshire,Teresa Jackson MD,21,banksashley@morgan-saunders.com,69737,73.36949281,23,5.229101316,33.35526253,No,JustGiving,26.07,Yes,Children,Grants,43
7188,Digitized systemic collaboration,Barrett-Mckenzie,Health,453589,95415,2024-01-15,2024-06-01,138,Cancelled,1396,68.35,185.12,GBP,JustGiving,Online,No,4494,Asia,South Asia,Underdeveloped,Kenya,West Laurachester,Jose Castaneda,0,louis37@singleton.com,186829,44.15033677,117,1.682286533,5.930494487,Yes,Kickstarter,22.29,No,Youth,Crowdfunding,219
7189,Multi-lateral solution-oriented database,"Knapp, Allen and Garcia",Health,444231,398059,2023-03-15,2023-06-11,88,Active,1718,231.7,571.76,USD,Indiegogo,Offline,Yes,46895,North America,USA,Developed,Kyrgyz Republic,North Catherine,Rhonda Wilson,23,josephsarah@nelson.com,326145,17.98015612,223,9.26165886,91.05969138,Yes,JustGiving,2.44,Yes,Elderly,Events,492
7190,Managed logistical matrices,"Elliott, Osborne and Lewis",Education,207721,117344,2023-09-13,2023-10-19,36,Active,1047,112.08,306.24,INR,Kickstarter,Hybrid,No,29820,Africa,East Africa,Developing,Barbados,West Kevin,Tracy Wallace,11,tanya19@douglas-frye.com,562573,22.22278568,215,6.609321078,52.94760157,No,GoFundMe,24.63,Yes,Elderly,Events,882
7191,Cross-group user-facing analyzer,"Velasquez, Salinas and Garcia",Education,106084,74872,2024-03-14,2024-07-16,124,Suspended,420,178.27,583.15,GBP,GoFundMe,Offline,No,83765,Europe,Southern Europe,Underdeveloped,United States of America,Phillipsville,Taylor Schmitt,2,mariedelgado@yahoo.com,540081,28.72201475,291,6.076108665,81.69162764,No,Indiegogo,23.84,No,Elderly,Subscription,320
7192,Fully-configurable needs-based model,Wyatt-Stafford,Climate,262128,258112,2023-01-18,2023-06-07,140,Suspended,771,334.78,1418.13,USD,JustGiving,Offline,No,94548,Asia,Southeast Asia,Developing,Zambia,Helenborough,Lawrence West,1,johnreynolds@harris-salinas.info,464370,56.03350894,64,4.295991704,26.81586068,Yes,Indiegogo,20.39,No,Children,Crowdfunding,951
7193,Optimized hybrid contingency,Johnson-Colon,Startup,159691,116018,2023-08-14,2023-12-02,110,Active,1955,59.34,189.25,USD,Indiegogo,Hybrid,No,33268,Europe,Northern Europe,Underdeveloped,Uganda,West Desiree,Jason Curry,24,bullockvalerie@reed.com,955700,20.50291917,243,7.379188798,1.754218151,Yes,Kickstarter,11.98,No,Youth,Events,283
7194,Total motivating attitude,Underwood LLC,Arts,415859,232960,2023-06-03,2023-11-29,179,Completed,1024,227.5,938.03,AUD,JustGiving,Online,Yes,14212,Europe,Southern Europe,Developed,Bosnia and Herzegovina,West Jonathanstad,Timothy Ayala,8,calvin15@wright-harris.com,849073,99.58909407,130,1.415817846,30.06982973,Yes,GoFundMe,16.88,No,Elderly,Subscription,892
7195,Quality-focused radical info-mediaries,Daniels-Rodriguez,Disaster Relief,290026,222510,2024-04-04,2024-07-09,96,Cancelled,1677,132.68,483.29,AUD,Kickstarter,Hybrid,Yes,8123,North America,Canada,Developed,Kiribati,Lake Jenny,Todd Clark,16,kmartin@lambert-middleton.com,254313,95.0313234,151,7.020913151,18.86684052,No,JustGiving,21.78,Yes,Children,Grants,884
7196,Multi-lateral well-modulated software,Werner Group,Startup,123329,61660,2023-01-20,2023-07-07,168,Active,115,536.17,2302.21,INR,Indiegogo,Offline,No,77229,Asia,South Asia,Developed,Poland,South Christinemouth,Scott Moore,5,kristen65@day-valentine.org,963577,86.63465166,366,8.432667141,57.91845372,No,GoFundMe,23.77,No,Elderly,Grants,69
7197,Robust solution-oriented moratorium,Velasquez and Sons,Startup,148145,81426,2022-07-11,2022-08-10,30,Completed,735,110.78,324.94,EUR,JustGiving,Online,Yes,45263,Asia,East Asia,Developing,Palestinian Territory,Thompsonmouth,Courtney Garcia,11,johngriffin@jordan-mathis.info,612084,15.53692196,76,8.659196518,85.3408762,Yes,Kickstarter,18.44,Yes,Children,Events,722
7198,Polarized didactic capability,Parker LLC,Arts,42346,36978,2022-04-15,2022-06-22,68,Completed,1804,20.5,58.58,GBP,Kickstarter,Online,No,18561,South America,Brazil,Developed,Niue,New Jeffreyburgh,Harry Meyers,12,abenitez@hall-schneider.org,862522,87.64078923,69,7.581434727,85.33616384,No,Kickstarter,6.43,Yes,Children,Crowdfunding,542
7199,Cloned client-server encoding,Kelly-Terrell,Startup,289256,8004,2023-10-19,2024-04-05,169,Suspended,42,190.57,507.83,USD,JustGiving,Hybrid,Yes,97460,Europe,Northern Europe,Developed,Croatia,West Katie,Cynthia Williams,18,bdelgado@brooks.com,693801,3.46192564,340,7.405155576,58.61205777,Yes,Kickstarter,3.01,Yes,Elderly,Events,510
7200,Object-based impactful matrix,Smith LLC,Arts,162235,92823,2024-03-31,2024-09-18,171,Cancelled,132,703.2,3442.68,INR,Indiegogo,Offline,No,93740,South America,Chile,Underdeveloped,Malaysia,Delgadobury,Christopher Adams,8,wpatrick@yahoo.com,429040,71.35096027,403,9.400083381,79.57020267,Yes,Indiegogo,20.07,Yes,Youth,Events,686
7201,Persistent even-keeled focus group,Whitaker-Adams,Health,448080,445188,2022-06-24,2022-10-28,126,Cancelled,1856,239.86,759.89,GBP,Kickstarter,Online,No,30746,South America,Chile,Underdeveloped,Malawi,East Luisside,Kristin Roberts,18,sharon87@yahoo.com,837698,72.01483063,181,8.256547629,17.40768253,Yes,Indiegogo,18.41,No,Youth,Events,557
7202,Intuitive real-time intranet,"Cook, Thomas and Blake",Health,135026,105605,2024-03-07,2024-07-30,145,Cancelled,664,159.04,702.87,AUD,JustGiving,Offline,No,23980,Europe,Northern Europe,Developed,Libyan Arab Jamahiriya,Robinsonborough,James Fox,13,williamjohnson@gutierrez-wilson.org,492886,35.73314896,331,2.762520128,61.78353571,No,GoFundMe,11.03,Yes,Elderly,Crowdfunding,243
7203,Stand-alone empowering middleware,"Stevens, Mcclure and Floyd",Education,257436,60454,2023-02-19,2023-07-05,136,Cancelled,1076,56.18,211.51,AUD,JustGiving,Online,Yes,66593,South America,Chile,Developed,Benin,Espinozamouth,Charles Wood,17,nhuang@gmail.com,470586,26.19725511,135,3.416697409,21.49464265,No,Kickstarter,16.91,Yes,Children,Crowdfunding,412
7204,Centralized static support,Small-Moore,Health,30256,16304,2022-04-13,2022-08-19,128,Suspended,61,267.28,1160.65,EUR,Indiegogo,Offline,Yes,36649,Oceania,New Zealand,Developed,Svalbard & Jan Mayen Islands,Cindyfurt,Elizabeth Evans,17,yvelazquez@yahoo.com,288697,25.95268153,383,6.984384365,58.72691632,No,GoFundMe,28.07,No,Youth,Subscription,148
7205,Multi-lateral impactful synergy,Gonzales-Crosby,Climate,447532,24354,2024-02-05,2024-04-15,70,Cancelled,841,28.96,139.41,GBP,Indiegogo,Online,Yes,98530,Africa,North Africa,Developed,Anguilla,East Patriciatown,Michelle Boone,13,rebecca31@mitchell.com,855985,10.76570621,336,0.488399859,71.55037522,Yes,JustGiving,6.98,No,Children,Events,960
7206,Ameliorated optimizing encoding,Lee Inc,Climate,350593,42409,2023-02-22,2023-06-17,115,Cancelled,1646,25.76,121.8,INR,JustGiving,Hybrid,Yes,95046,South America,Argentina,Developed,Yemen,Lake Selenafort,Eric Watson,15,michaelmontgomery@hotmail.com,109197,23.87143739,150,8.873059733,65.80376698,Yes,Indiegogo,26.12,No,Elderly,Subscription,952
7207,Public-key static approach,"Miller, Chen and Caldwell",Arts,248608,33212,2023-03-30,2023-08-30,153,Active,406,81.8,286.58,EUR,JustGiving,Offline,No,66423,South America,Chile,Developing,Rwanda,Curryshire,Kristine Reid,5,christophergomez@gmail.com,972322,6.326913554,73,6.911389426,56.20897303,No,Kickstarter,1.85,No,Youth,Subscription,144
7208,Extended scalable paradigm,"Bradley, Walton and Payne",Startup,481601,284075,2023-05-23,2023-07-06,44,Cancelled,93,3054.57,8203.8,EUR,GoFundMe,Hybrid,Yes,46390,Asia,East Asia,Underdeveloped,Cambodia,West Josephstad,Mary Jones,17,xhays@johnson.com,641321,30.27668512,89,6.726882553,89.80456179,No,Indiegogo,9.58,No,Children,Crowdfunding,411
7209,Stand-alone tangible capability,Barajas-Williams,Arts,3552,1576,2023-06-06,2023-10-10,126,Completed,1058,1.49,2.68,GBP,JustGiving,Online,No,61692,North America,Canada,Developing,Lithuania,East Richard,Bernard Huber DVM,25,strongdana@gmail.com,624993,32.84460298,463,6.172911032,59.25643764,Yes,JustGiving,10.97,Yes,Youth,Crowdfunding,133
7210,Intuitive static Graphical User Interface,Day PLC,Education,317846,18264,2023-08-22,2024-02-01,163,Completed,886,20.61,68.12,EUR,JustGiving,Offline,Yes,28740,Africa,North Africa,Developing,Nepal,Christophermouth,Joel Martin,23,william66@yahoo.com,952646,1.696146543,342,7.195697148,18.73145774,No,JustGiving,2.98,Yes,Adults,Events,126
7211,Organic 24/7 help-desk,Hurley PLC,Climate,60135,11399,2023-06-15,2023-08-11,57,Completed,1194,9.55,44.28,USD,Kickstarter,Hybrid,No,91683,Africa,East Africa,Underdeveloped,Mozambique,West Michelle,Ian Perez,24,nancy14@gmail.com,281870,86.47559378,54,9.706973243,56.65092885,No,Kickstarter,4.29,No,Children,Crowdfunding,673
7212,Public-key multimedia hardware,Rodgers-Parker,Arts,429389,323915,2022-05-19,2022-11-15,180,Cancelled,1477,219.31,386.49,EUR,Indiegogo,Hybrid,No,84102,Europe,Southern Europe,Underdeveloped,French Southern Territories,Ryanton,Nicole Miller,24,rodriguezsandra@gmail.com,548375,9.187719539,159,4.457307447,37.53172443,Yes,Kickstarter,3.84,No,Elderly,Subscription,595
7213,Future-proofed 24/7 task-force,"Reed, Robinson and Nicholson",Education,150550,111807,2022-05-11,2022-09-21,133,Completed,614,182.1,429.03,INR,JustGiving,Hybrid,Yes,9423,Europe,Southern Europe,Developing,Bahamas,Stephanieton,Jeffrey Campbell,13,christopherallison@gmail.com,752407,43.59532823,251,1.862335146,28.47410166,No,Kickstarter,9.01,No,Adults,Crowdfunding,141
7214,Triple-buffered zero tolerance website,Johnson Ltd,Startup,163950,60127,2023-12-29,2024-04-09,102,Cancelled,355,169.37,833.7,EUR,Kickstarter,Hybrid,No,29745,Africa,North Africa,Developed,Barbados,Randallberg,Dan Palmer,5,jameslauren@hotmail.com,763219,37.61808763,310,6.161459637,64.93370494,Yes,JustGiving,11.87,No,Youth,Events,54
7215,Configurable heuristic implementation,Li-Turner,Education,16194,9537,2022-06-14,2022-08-05,52,Cancelled,1795,5.31,13.99,AUD,Kickstarter,Offline,No,94404,Asia,South Asia,Developed,Saint Kitts and Nevis,Jameshaven,Ashley Flores,25,gomezchad@hotmail.com,982649,72.37740758,401,9.371234741,49.35385662,Yes,JustGiving,6.75,No,Children,Subscription,738
7216,Optimized mobile service-desk,"Smith, Pineda and Fleming",Climate,439217,386128,2022-10-10,2023-02-04,117,Cancelled,1516,254.7,771.05,USD,Kickstarter,Offline,Yes,82032,Africa,West Africa,Developing,Chile,Thompsonton,Connie Carson,1,gcain@villanueva.info,231134,33.45457041,106,2.01597804,82.33277718,Yes,JustGiving,8.55,Yes,Adults,Events,598
7217,Open-source context-sensitive support,Clark-Ray,Disaster Relief,223483,61263,2023-05-13,2023-11-05,176,Active,1830,33.48,122.26,GBP,GoFundMe,Hybrid,No,90968,Africa,North Africa,Underdeveloped,Afghanistan,New Sandraborough,George Atkins,16,dariushernandez@yahoo.com,237096,3.005561305,352,3.336881614,66.04889863,No,Indiegogo,21.92,Yes,Youth,Subscription,673
7218,Profound cohesive adapter,Bradley Ltd,Health,412106,205356,2023-05-09,2023-11-03,178,Active,399,514.68,2040.77,GBP,Kickstarter,Online,Yes,86092,Asia,East Asia,Developed,Venezuela,South Felicialand,Gary Nelson,3,richardkennedy@yahoo.com,689300,63.37130256,345,9.334024993,7.132165648,Yes,GoFundMe,26.48,Yes,Adults,Events,871
7219,Re-contextualized fault-tolerant definition,Howell Ltd,Startup,243620,57825,2023-05-22,2023-08-19,89,Active,1878,30.79,83.68,USD,GoFundMe,Online,No,60695,Oceania,New Zealand,Developed,Guinea,Emilyport,Diana Mcdaniel,23,matthew62@norman.com,326332,83.46204529,359,9.489184505,64.85807402,Yes,JustGiving,4.97,No,Adults,Grants,185
7220,Innovative analyzing open architecture,Knox-Bennett,Startup,89720,65087,2023-05-04,2023-10-24,173,Cancelled,1404,46.36,74.69,USD,JustGiving,Online,Yes,89675,South America,Argentina,Developing,Estonia,Jenniferstad,Jennifer Simon,9,lmcmillan@lane-barrera.com,682293,23.21590686,82,7.069163874,11.39136994,No,GoFundMe,16.1,No,Elderly,Grants,264
7221,Total even-keeled framework,"Stevens, Rojas and Casey",Disaster Relief,132603,58424,2024-03-14,2024-05-12,59,Suspended,964,60.61,174.68,GBP,JustGiving,Offline,Yes,17545,South America,Argentina,Developing,Thailand,Danastad,Vincent Trujillo,3,jchen@hotmail.com,946313,59.64380937,99,9.941946454,47.79749689,Yes,GoFundMe,5.34,No,Youth,Events,1000
7222,Persistent bandwidth-monitored matrices,Roberts-Nelson,Startup,334366,118421,2023-12-01,2024-03-30,120,Cancelled,1324,89.44,327.95,EUR,Kickstarter,Online,No,62213,Africa,North Africa,Developed,Solomon Islands,Port Cheryl,Nichole Schroeder,25,ycoleman@yahoo.com,770845,78.25277485,53,8.86697814,37.1368057,Yes,Indiegogo,11.24,No,Adults,Grants,632
7223,Synergistic didactic application,Moreno Group,Startup,422695,183256,2023-02-17,2023-07-24,157,Cancelled,264,694.15,2867.05,INR,GoFundMe,Offline,Yes,68324,Europe,Southern Europe,Developed,Philippines,North Matthewburgh,Brian Weber,21,catherine30@arnold.net,924781,45.93502233,309,6.416464266,19.81238279,Yes,GoFundMe,14.7,No,Children,Crowdfunding,777
7224,Cross-platform clear-thinking conglomeration,Holmes-Hernandez,Health,67524,59828,2023-06-01,2023-07-15,44,Completed,1370,43.67,169.35,EUR,JustGiving,Offline,Yes,53988,Asia,East Asia,Developing,Wallis and Futuna,West Mandychester,Eileen Cain,6,chadbaker@yahoo.com,654627,57.21861287,299,5.95369316,48.12254974,Yes,GoFundMe,11.03,Yes,Adults,Events,904
7225,Realigned composite software,Camacho PLC,Education,272372,158690,2023-07-29,2024-01-18,173,Active,1118,141.94,488.54,INR,GoFundMe,Online,Yes,67272,Asia,East Asia,Developing,Cambodia,Andrewhaven,Taylor Lee,18,sally80@gmail.com,567824,86.54658905,332,5.283776816,6.178427952,No,JustGiving,9.33,No,Adults,Events,503
7226,Fundamental attitude-oriented synergy,Contreras-Ross,Startup,261453,187582,2023-01-02,2023-06-24,173,Cancelled,1105,169.76,494,EUR,Indiegogo,Hybrid,No,88599,South America,Chile,Underdeveloped,Macao,Port Kathyshire,Peter Hicks,8,brownsteven@yahoo.com,905054,36.25446165,456,7.489563929,40.85881255,No,Indiegogo,13.24,No,Elderly,Subscription,970
7227,Team-oriented non-volatile archive,Duncan LLC,Arts,184337,158823,2023-10-04,2023-11-22,49,Suspended,948,167.53,694.74,AUD,Kickstarter,Offline,No,10363,Asia,South Asia,Underdeveloped,Faroe Islands,Smithland,John Parker,2,carterkelly@yahoo.com,51422,55.58070814,401,8.026625093,33.54028394,Yes,JustGiving,29.35,No,Youth,Subscription,655
7228,Devolved human-resource leverage,Patterson-Gordon,Health,359751,84369,2023-10-15,2024-03-20,157,Active,183,461.03,2018.56,AUD,Indiegogo,Online,No,42740,Asia,South Asia,Developed,Iran,Schultzchester,David Mccarthy,19,nicholaswilliams@ware.com,161815,25.88388856,44,1.059434354,67.23059832,Yes,Kickstarter,1.15,No,Children,Grants,638
7229,Function-based explicit website,Wilcox-Smith,Arts,476894,200254,2023-03-14,2023-05-29,76,Completed,660,303.42,558.67,USD,GoFundMe,Offline,Yes,69674,Africa,North Africa,Developing,Belgium,North Rogermouth,Michael Edwards,20,cookkayla@hotmail.com,976811,15.93256821,196,6.859031159,87.04826507,Yes,GoFundMe,5.13,Yes,Youth,Crowdfunding,949
7230,Synchronized global artificial intelligence,"Green, Smith and Richmond",Startup,151708,109362,2022-09-06,2022-11-24,79,Active,1397,78.28,203.14,AUD,Kickstarter,Hybrid,No,8339,Europe,Northern Europe,Developing,Switzerland,Barryville,Joshua Thomas,21,crystal84@collins-parsons.com,62820,46.59575655,272,1.45041824,85.52489772,Yes,Kickstarter,28.98,Yes,Children,Grants,185
7231,Horizontal incremental concept,"Green, Payne and Stewart",Health,414168,18389,2022-06-29,2022-12-19,173,Cancelled,678,27.12,68.51,GBP,Indiegogo,Offline,Yes,95041,North America,USA,Developed,Guyana,Port Mark,Mario Kelly,2,brianna73@yahoo.com,447588,28.8463451,60,1.129034032,86.69345774,No,Indiegogo,26.94,No,Youth,Crowdfunding,112
7232,Decentralized systemic policy,"Smith, Andrews and Lowe",Education,268000,158397,2023-02-21,2023-03-25,32,Suspended,485,326.59,1360.1,INR,Kickstarter,Offline,Yes,38728,North America,Canada,Developed,Namibia,Olivermouth,James White,2,lewisbrian@gmail.com,863998,33.35232682,137,4.760809711,95.53704092,No,Indiegogo,11.25,Yes,Adults,Subscription,493
7233,Synergistic systemic algorithm,Norris LLC,Climate,368414,212234,2023-01-02,2023-03-31,88,Suspended,759,279.62,986.96,USD,JustGiving,Offline,No,3397,North America,USA,Developed,Cambodia,West Emilytown,Samantha Morrison,21,derrick76@burnett.net,652586,93.89709432,243,5.756117532,74.87691895,No,Kickstarter,23.96,No,Elderly,Grants,85
7234,Self-enabling multimedia alliance,Ruiz-Wood,Arts,21576,8707,2022-07-18,2022-11-27,132,Cancelled,21,414.62,1474.17,INR,Kickstarter,Hybrid,Yes,18501,Africa,East Africa,Developed,Zimbabwe,Mooremouth,Terry Cobb,6,carla26@adkins-brown.org,380252,6.191789994,7,8.528110248,80.53964243,No,GoFundMe,23.4,Yes,Children,Events,403
7235,Organic client-driven archive,Compton Group,Startup,125184,77827,2022-08-15,2023-01-25,163,Suspended,1148,67.79,291.26,GBP,JustGiving,Offline,No,11613,Asia,South Asia,Developing,Cuba,New Brianna,Jeffrey Cardenas,20,jessicawilson@ortiz-jones.com,324900,99.82890125,453,0.227524173,57.10231702,No,JustGiving,15.35,No,Youth,Events,332
7236,Team-oriented leadingedge intranet,"Butler, Thomas and Johnson",Arts,415026,141426,2023-02-12,2023-05-08,85,Cancelled,744,190.09,732.34,AUD,Kickstarter,Hybrid,Yes,61997,Europe,Northern Europe,Underdeveloped,Czech Republic,Lake Ericborough,Rebekah Williams PhD,15,amberalexander@gmail.com,795392,43.51369739,362,9.113841177,59.47812427,Yes,Indiegogo,23.33,No,Elderly,Subscription,444
7237,Public-key local strategy,"Long, Green and Thomas",Startup,93527,19025,2023-12-28,2024-06-02,157,Completed,700,27.18,116.19,USD,GoFundMe,Online,Yes,52669,Asia,South Asia,Underdeveloped,Palestinian Territory,Richardfort,Michael Sullivan,9,phamtraci@harmon.net,369136,44.37472774,302,4.309581124,20.95239276,Yes,GoFundMe,4.58,Yes,Children,Subscription,415
7238,Extended mobile methodology,Pierce-Johnson,Education,79903,52929,2023-07-05,2023-12-27,175,Active,1632,32.43,155.65,USD,JustGiving,Hybrid,Yes,47224,Asia,Southeast Asia,Developing,Dominican Republic,North Tiffanyville,Timothy Frey,6,daniel75@velasquez-campbell.biz,690385,65.84473454,153,7.125248871,7.354380972,Yes,Kickstarter,1.81,Yes,Adults,Events,220
7239,Enhanced object-oriented synergy,Brown Ltd,Climate,312992,40936,2022-08-04,2022-10-08,65,Completed,526,77.83,272.61,INR,JustGiving,Online,Yes,31545,South America,Argentina,Underdeveloped,Spain,North Christopher,Sharon Steele,23,michael80@walters-graves.com,689664,52.67910112,111,8.836794484,47.88971058,Yes,Kickstarter,23.66,No,Children,Grants,691
7240,Phased full-range forecast,"Walker, Rodriguez and Davis",Climate,11060,6144,2023-04-12,2023-05-27,45,Suspended,687,8.94,39.25,INR,Kickstarter,Offline,Yes,49289,Asia,Southeast Asia,Developing,Zambia,Port Jesus,Joshua Perry,8,brandivaldez@hicks-herrera.info,886154,70.30862901,371,9.247014836,5.794966429,No,JustGiving,3.99,No,Youth,Subscription,769
